,movieId,count
3687,6332,4
3688,6695,4
3689,650,4
3690,1111,4
3691,44864,4
3692,46967,4
3693,718,4
3694,6368,4
3695,4221,4
3696,4389,4
3697,87304,4
3698,6039,4
3699,3516,4
3700,7316,4
3701,6375,4
3702,90376,4
3703,102993,4
3704,100390,4
3705,27674,4
3706,40851,4
3707,2561,4
3708,4640,4
3709,4518,4
3710,67267,4
3711,60941,4
3712,4628,4
3713,8581,4
3714,7842,4
3715,109846,4
3716,4419,4
3717,104076,4
3718,5222,4
3719,52967,4
3720,4502,4
3721,173291,4
3722,7369,4
3723,3109,4
3724,2575,4
3725,93287,4
3726,94266,4
3727,160271,4
3728,42013,4
3729,2639,4
3730,66665,4
3731,3467,4
3732,109578,4
3733,86142,4
3734,90531,4
3735,1598,4
3736,8011,4
3737,6989,4
3738,168326,4
3739,5414,4
3740,7102,4
3741,58301,4
3742,73344,4
3743,1382,4
3744,5668,4
3745,43376,4
3746,766,4
3747,132157,4
3748,182823,4
3749,4168,4
3750,78467,4
3751,2978,4
3752,2851,4
3753,55167,4
3754,513,4
3755,6658,4
3756,86548,4
3757,6012,4
3758,1353,4
3759,58315,4
3760,4802,4
3761,4808,4
3762,5899,4
3763,512,4
3764,4066,4
3765,45442,4
3766,168492,4
3767,2660,4
3768,4067,4
3769,38,4
3770,158813,4
3771,6625,4
3772,132796,4
3773,7294,4
3774,6339,4
3775,1046,4
3776,2241,4
3777,105037,4
3778,88235,4
3779,152970,4
3780,2120,4
3781,574,4
3782,165101,4
3783,5988,4
3784,2902,4
3785,6559,4
3786,6786,4
3787,518,4
3788,39869,4
3789,105954,4
3790,3786,4
3791,105653,4
3792,49910,4
3793,2615,4
3794,606,4
3795,3163,4
3796,27790,4
3797,140359,4
3798,6286,4
3799,7257,4
3800,53956,4
3801,78088,4
3802,105197,4
3803,8362,4
3804,1998,4
3805,4012,4
3806,58839,4
3807,7069,4
3808,7982,4
3809,1837,4
3810,184471,4
3811,109483,4
3812,3074,4
3813,5428,4
3814,3500,4
3815,92507,4
3816,117887,4
3817,93443,4
3818,6252,4
3819,34271,4
3820,2996,4
3821,5843,4
3822,85020,4
3823,6636,4
3824,89118,4
3825,32460,4
3826,1731,4
3827,4124,4
3828,52694,4
3829,4042,4
3830,2836,4
3831,3572,4
3832,1326,4
3833,4141,4
3834,3728,4
3835,51091,4
3836,40614,4
3837,5712,4
3838,5879,4
3839,2399,4
3840,61352,4
3841,147378,4
3842,32289,4
3843,7762,4
3844,4175,4
3845,3436,4
3846,25825,4
3847,7541,4
3848,59333,4
3849,85022,4
3850,3190,4
3851,4229,4
3852,2182,4
3853,7215,4
3854,3117,4
3855,6288,4
3856,5102,4
3857,4293,4
3858,199,4
3859,96488,4
3860,4063,4
3861,3928,4
3862,32657,4
3863,104069,4
3864,2050,4
3865,1550,4
3866,39231,4
3867,168254,4
3868,96432,4
3869,4305,4
3870,7706,4
3871,3843,4
3872,71823,4
3873,4381,4
3874,112911,4
3875,114795,4
3876,387,4
3877,167036,4
3878,2166,4
3879,3167,4
3880,94015,4
3881,103596,4
3882,4888,4
3883,50798,4
3884,170697,4
3885,48412,4
3886,70159,4
3887,2587,4
3888,2882,4
3889,4929,4
3890,8967,4
3891,82667,4
3892,58347,4
3893,365,4
3894,487,4
3895,67788,4
3896,103980,4
3897,4725,4
3898,2066,4
3899,26322,4
3900,135567,4
3901,1684,4
3902,1099,4
3903,461,4
3904,53127,4
3905,1996,4
3906,6040,4
3907,26471,4
3908,879,4
3909,8951,4
3910,90430,4
3911,3802,4
3912,947,4
3913,3677,4
3914,1999,4
3915,2771,4
3916,31804,4
3917,54785,4
3918,55253,4
3919,7026,4
3920,210,4
3921,49961,4
3922,136016,4
3923,5809,4
3924,7303,4
3925,7448,4
3926,38798,4
3927,5873,4
3928,90717,4
3929,5646,4
3930,3076,4
3931,147380,4
3932,8501,4
3933,4339,4
3934,113573,4
3935,5255,4
3936,113348,4
3937,109673,4
3938,3930,4
3939,3909,4
3940,1330,4
3941,38304,4
3942,6687,4
3943,2333,4
3944,4976,4
3945,6785,4
3946,4912,4
3947,90345,4
3948,3973,4
3949,2205,4
3950,53318,4
3951,49220,4
3952,1860,4
3953,581,4
3954,4126,4
3955,71462,4
3956,6093,4
3957,112370,4
3958,4529,4
3959,174053,4
3960,128975,4
3961,4439,4
3962,4432,4
3963,4721,4
3964,94070,4
3965,5214,4
3966,4191,4
3967,151739,4
3968,2204,4
3969,127098,4
3970,6744,4
3971,3445,4
3972,74324,4
3973,6643,4
3974,2522,4
3975,34532,4
3976,1844,4
3977,2181,4
3978,127096,4
3979,98203,4
3980,240,4
3981,6341,4
3982,3822,4
3983,51037,4
3984,95873,4
3985,101612,4
3986,48696,4
3987,130576,4
3988,4535,4
3989,47810,4
3990,30850,4
3991,87867,4
3992,6710,4
3993,7340,4
3994,4727,4
3995,7084,4
3996,98154,4
3997,4697,4
3998,2131,4
3999,692,4
4000,2970,4
4001,4686,4
4002,121231,4
4003,3953,4
4004,7121,4
4005,27193,4
4006,49772,4
4007,2677,4
4008,2693,4
4009,60760,4
4010,7000,4
4011,1648,4
4012,34336,4
4013,4850,4
4014,1392,4
4015,3091,4
4016,1605,4
4017,4703,4
4018,27837,4
4019,6872,4
4020,134214,4
4021,72167,4
4022,160954,4
4023,6808,4
4024,1733,4
4025,5264,4
4026,1730,4
4027,4533,4
4028,27397,4
4029,523,4
4030,3990,4
4031,3627,4
4032,80126,4
4033,2264,4
4034,167018,4
4035,5544,4
4036,840,4
4037,7766,4
4038,4898,4
4039,3497,4
4040,1503,4
4041,8364,4
4042,3225,4
4043,27879,4
4044,103075,4
4045,2337,4
4046,1066,4
4047,3194,4
4048,4745,4
4049,7362,4
4050,4928,4
4051,63540,4
4052,6249,4
4053,4160,4
4054,3142,4
4055,65585,4
4056,33499,4
4057,101962,4
4058,3093,4
4059,62511,4
4060,3689,4
4061,45175,4
4062,7587,4
4063,3230,4
4064,1422,4
4065,7259,4
4066,93831,4
4067,3846,4
4068,63433,4
4069,148956,4
4070,3865,4
4071,63479,4
4072,56563,4
4073,680,4
4074,2091,4
4075,5466,4
4076,7748,4
4077,2265,4
4078,3576,4
4079,3584,4
4080,187,4
4081,123,4
4082,456,4
4083,152091,4
4084,4091,4
4085,53024,4
4086,140247,4
4087,39427,4
4088,37240,4
4089,173145,4
4090,73015,4
4091,6337,4
4092,127108,4
4093,137337,4
4094,42009,4
4095,44204,4
4096,74510,4
4097,3801,4
4098,55245,4
4099,1752,4
4100,168266,4
4101,2016,4
4102,142422,4
4103,3384,4
4104,85796,4
4105,140956,4
4106,106540,4
4107,3937,4
4108,3011,4
4109,6184,4
4110,7258,4
4111,7033,4
4112,72356,4
4113,2057,4
4114,7481,4
4115,6852,4
4116,3224,4
4117,3732,4
4118,33880,4
4119,2905,4
4120,479,4
4121,62293,4
4122,3306,4
4123,40955,4
4124,27878,4
4125,69275,4
4126,65188,4
4127,5147,4
4128,5527,4
4129,7048,4
4130,1602,4
4131,26865,4
4132,5891,4
4133,4803,4
4134,43917,4
4135,7450,4
4136,33834,4
4137,1305,4
4138,83132,4
4139,4773,4
4140,142222,4
4141,93766,4
4142,47894,4
4143,7116,4
4144,97860,4
4145,6978,4
4146,39234,4
4147,7720,4
4148,7386,4
4149,67695,4
4150,6220,4
4151,100507,4
4152,25771,4
4153,53435,4
4154,299,4
4155,634,4
4156,1592,4
4157,5410,4
4158,5248,4
4159,70565,4
4160,42734,4
4161,2043,4
4162,1447,4
4163,4792,4
4164,2593,4
4165,4585,4
4166,32584,4
4167,3606,4
4168,101577,4
4169,3430,4
4170,4259,4
4171,4969,4
4172,27604,4
4173,27882,4
4174,1979,4
4175,74685,4
4176,185029,4
4177,5477,4
4178,5099,4
4179,3017,4
4180,6869,3
4181,4506,3
4182,55444,3
4183,33677,3
4184,4757,3
4185,460,3
4186,27408,3
4187,6750,3
4188,6558,3
4189,33421,3
4190,27478,3
4191,36509,3
4192,1934,3
4193,125916,3
4194,2844,3
4195,8799,3
4196,536,3
4197,731,3
4198,4442,3
4199,99728,3
4200,2147,3
4201,2460,3
4202,70521,3
4203,53974,3
4204,7124,3
4205,4835,3
4206,80241,3
4207,6349,3
4208,5589,3
4209,178061,3
4210,4300,3
4211,162478,3
4212,6041,3
4213,2327,3
4214,6614,3
4215,78,3
4216,3158,3
4217,30803,3
4218,49284,3
4219,156,3
4220,4771,3
4221,291,3
4222,4424,3
4223,6348,3
4224,3350,3
4225,5333,3
4226,7311,3
4227,2525,3
4228,78266,3
4229,45208,3
4230,51925,3
4231,89840,3
4232,8526,3
4233,161580,3
4234,49280,3
4235,6235,3
4236,4043,3
4237,31700,3
4238,78316,3
4239,1888,3
4240,157312,3
4241,7010,3
4242,1051,3
4243,4552,3
4244,115122,3
4245,4127,3
4246,5337,3
4247,5470,3
4248,7060,3
4249,118702,3
4250,4131,3
4251,8033,3
4252,165639,3
4253,4195,3
4254,4488,3
4255,1484,3
4256,79274,3
4257,4003,3
4258,6306,3
4259,6549,3
4260,60293,3
4261,1946,3
4262,3299,3
4263,72129,3
4264,5404,3
4265,665,3
4266,3423,3
4267,4822,3
4268,26778,3
4269,927,3
4270,6920,3
4271,5021,3
4272,106873,3
4273,1686,3
4274,50005,3
4275,8542,3
4276,86835,3
4277,2331,3
4278,5788,3
4279,2347,3
4280,1355,3
4281,152083,3
4282,72701,3
4283,6298,3
4284,1439,3
4285,43919,3
4286,4373,3
4287,1812,3
4288,1430,3
4289,2520,3
4290,715,3
4291,46850,3
4292,54732,3
4293,72489,3
4294,3797,3
4295,103801,3
4296,7261,3
4297,3743,3
4298,2782,3
4299,27728,3
4300,55553,3
4301,71668,3
4302,6300,3
4303,7834,3
4304,6433,3
4305,31184,3
4306,6100,3
4307,188301,3
4308,4317,3
4309,32022,3
4310,5644,3
4311,1497,3
4312,3544,3
4313,4256,3
4314,177615,3
4315,151455,3
4316,166492,3
4317,4117,3
4318,42015,3
4319,4492,3
4320,182715,3
4321,3733,3
4322,156371,3
4323,2891,3
4324,4765,3
4325,73854,3
4326,94833,3
4327,55116,3
4328,50189,3
4329,4000,3
4330,26578,3
4331,6051,3
4332,2526,3
4333,2511,3
4334,4187,3
4335,91126,3
4336,4956,3
4337,27311,3
4338,52283,3
4339,5471,3
4340,3097,3
4341,7566,3
4342,2465,3
4343,108949,3
4344,1629,3
4345,96655,3
4346,2074,3
4347,1176,3
4348,3480,3
4349,104303,3
4350,5391,3
4351,57532,3
4352,81158,3
4353,3420,3
4354,25937,3
4355,115680,3
4356,4441,3
4357,8906,3
4358,1236,3
4359,100714,3
4360,40962,3
4361,81018,3
4362,5076,3
4363,1804,3
4364,26585,3
4365,283,3
4366,26712,3
4367,115877,3
4368,38095,3
4369,3235,3
4370,49347,3
4371,151315,3
4372,30,3
4373,2442,3
4374,30848,3
4375,26375,3
4376,34523,3
4377,4636,3
4378,5460,3
4379,68159,3
4380,7009,3
4381,3415,3
4382,7650,3
4383,1816,3
4384,5833,3
4385,93563,3
4386,6170,3
4387,74750,3
4388,2634,3
4389,4572,3
4390,3287,3
4391,2582,3
4392,1626,3
4393,142536,3
4394,4130,3
4395,7579,3
4396,79879,3
4397,4444,3
4398,59014,3
4399,103655,3
4400,32213,3
4401,7310,3
4402,2708,3
4403,90403,3
4404,8008,3
4405,5475,3
4406,65982,3
4407,4809,3
4408,72395,3
4409,4577,3
4410,2439,3
4411,96606,3
4412,4531,3
4413,117192,3
4414,5127,3
4415,4723,3
4416,2899,3
4417,6898,3
4418,99106,3
4419,8982,3
4420,158972,3
4421,5427,3
4422,163134,3
4423,73042,3
4424,73106,3
4425,52712,3
4426,6790,3
4427,8833,3
4428,1649,3
4429,3760,3
4430,147382,3
4431,6193,3
4432,114762,3
4433,127052,3
4434,2227,3
4435,84187,3
4436,101283,3
4437,113,3
4438,4081,3
4439,92509,3
4440,3502,3
4441,5613,3
4442,326,3
4443,1647,3
4444,94018,3
4445,8044,3
4446,59141,3
4447,4146,3
4448,6387,3
4449,304,3
4450,2119,3
4451,85179,3
4452,26492,3
4453,3908,3
4454,8948,3
4455,60333,3
4456,944,3
4457,111622,3
4458,3185,3
4459,70994,3
4460,112006,3
4461,34528,3
4462,1904,3
4463,6002,3
4464,4688,3
4465,2931,3
4466,946,3
4467,6215,3
4468,53550,3
4469,4662,3
4470,5046,3
4471,452,3
4472,1332,3
4473,89759,3
4474,7991,3
4475,61289,3
4476,3957,3
4477,8119,3
4478,8183,3
4479,8369,3
4480,4278,3
4481,4471,3
4482,6582,3
4483,4663,3
4484,1859,3
4485,51884,3
4486,102194,3
4487,6966,3
4488,95067,3
4489,47970,3
4490,100083,3
4491,59103,3
4492,6327,3
4493,146,3
4494,4624,3
4495,59727,3
4496,158783,3
4497,89305,3
4498,8012,3
4499,109895,3
4500,5680,3
4501,34530,3
4502,5965,3
4503,6022,3
4504,92008,3
4505,26686,3
4506,8695,3
4507,691,3
4508,2035,3
4509,4849,3
4510,3653,3
4511,1604,3
4512,7024,3
4513,156607,3
4514,72720,3
4515,7216,3
4516,56607,3
4517,5382,3
4518,7728,3
4519,134881,3
4520,5485,3
4521,4845,3
4522,85788,3
4523,8939,3
4524,7236,3
4525,4329,3
4526,26974,3
4527,82499,3
4528,8815,3
4529,747,3
4530,7016,3
4531,56176,3
4532,7080,3
4533,1003,3
4534,5417,3
4535,1323,3
4536,3626,3
4537,8835,3
4538,90603,3
4539,6319,3
4540,112804,3
4541,80139,3
4542,96616,3
4543,104863,3
4544,2477,3
4545,2310,3
4546,6959,3
4547,27873,3
4548,1324,3
4549,30820,3
4550,2026,3
4551,3947,3
4552,1351,3
4553,104283,3
4554,147374,3
4555,6185,3
4556,6800,3
4557,7812,3
4558,4392,3
4559,110130,3
4560,4520,3
4561,2475,3
4562,7017,3
4563,3051,3
4564,7209,3
4565,3819,3
4566,70728,3
4567,3179,3
4568,4625,3
4569,1322,3
4570,70984,3
4571,3563,3
4572,2514,3
4573,3206,3
4574,27722,3
4575,50802,3
4576,71304,3
4577,5678,3
4578,50740,3
4579,50804,3
4580,3015,3
4581,6063,3
4582,2095,3
4583,32009,3
4584,135532,3
4585,104925,3
4586,170813,3
4587,129937,3
4588,74698,3
4589,3055,3
4590,7301,3
4591,80969,3
4592,26082,3
4593,34143,3
4594,60979,3
4595,7045,3
4596,44731,3
4597,87876,3
4598,86892,3
4599,96448,3
4600,8491,3
4601,141866,3
4602,3598,3
4603,1551,3
4604,156387,3
4605,3884,3
4606,1581,3
4607,110297,3
4608,1670,3
4609,6148,3
4610,1836,3
4611,55094,3
4612,26528,3
4613,40959,3
4614,4207,3
4615,73929,3
4616,141544,3
4617,63436,3
4618,2540,3
4619,6638,3
4620,80586,3
4621,48593,3
4622,1938,3
4623,3406,3
4624,2988,3
4625,33725,3
4626,1606,3
4627,91690,3
4628,52767,3
4629,5423,3
4630,130450,3
4631,114074,3
4632,1453,3
4633,177763,3
4634,112515,3
4635,130518,3
4636,46572,3
4637,5625,3
4638,5187,3
4639,6162,3
4640,61350,3
4641,49132,3
4642,6335,3
4643,6783,3
4644,4862,3
4645,2816,3
4646,6850,3
4647,1936,3
4648,31923,3
4649,3325,3
4650,1340,3
4651,1596,3
4652,3837,3
4653,4483,3
4654,6466,3
4655,6270,3
4656,30898,3
4657,6334,3
4658,86295,3
4659,3729,3
4660,8261,3
4661,893,3
4662,114060,3
4663,5497,3
4664,5433,3
4665,251,3
4666,7810,3
4667,3771,3
4668,96020,3
4669,26422,3
4670,3712,3
4671,209,3
4672,1601,3
4673,34321,3
4674,69849,3
4675,26870,3
4676,4345,3
4677,4409,3
4678,83177,3
4679,8341,3
4680,528,3
4681,6584,3
4682,4537,3
4683,2554,3
4684,2932,3
4685,6776,3
4686,2682,3
4687,70361,3
4688,8959,3
4689,2874,3
4690,4991,3
4691,1984,3
4692,3537,3
4693,95377,3
4694,5820,3
4695,3839,3
4696,155509,3
4697,2817,3
4698,8836,3
4699,4285,3
4700,136018,3
4701,64032,3
4702,4733,3
4703,4482,3
4704,3217,3
4705,53466,3
4706,64993,3
4707,3326,3
4708,5437,3
4709,1599,3
4710,61026,3
4711,48744,3
4712,3710,3
4713,2177,3
4714,7932,3
4715,1791,3
4716,75813,3
4717,5074,3
4718,179817,3
4719,58332,3
4720,57243,3
4721,47465,3
4722,25841,3
4723,3324,3
4724,1856,3
4725,99917,3
4726,148888,3
4727,3964,3
4728,1981,3
4729,8916,3
4730,49130,3
4731,91628,3
4732,7619,3
4733,4476,3
4734,1150,3
4735,2495,3
4736,5506,3
4737,3393,3
4738,9018,3
4739,70946,3
4740,2943,3
4741,74916,3
4742,7299,3
4743,5250,3
4744,3135,3
4745,54372,3
4746,59037,3
4747,85736,3
4748,69524,3
4749,7225,3
4750,68848,3
4751,49647,3
4752,57951,3
4753,567,3
4754,4673,3
4755,48326,3
4756,33639,3
4757,31116,3
4758,7348,3
4759,27834,3
4760,1105,3
4761,4289,3
4762,26171,3
4763,5075,3
4764,4035,3
4765,6005,3
4766,44759,3
4767,86290,3
4768,4602,3
4769,2681,3
4770,64167,3
4771,4794,3
4772,5696,3
4773,103984,3
4774,888,3
4775,2818,3
4776,26810,3
4777,2102,3
4778,5523,3
4779,6197,3
4780,54,3
4781,2103,3
4782,77364,3
4783,85354,3
4784,112897,3
4785,6291,3
4786,109187,3
4787,74450,3
4788,4852,3
4789,4916,3
4790,62376,3
4791,6196,3
4792,42007,3
4793,33830,3
4794,3127,3
4795,25850,3
4796,5556,3
4797,1526,3
4798,7104,3
4799,71252,3
4800,3767,3
4801,2038,3
4802,835,3
4803,46062,3
4804,72731,3
4805,3129,3
4806,4024,3
4807,34153,3
4808,1401,3
4809,1465,3
4810,5563,3
4811,103883,3
4812,1529,3
4813,4480,3
4814,65126,3
4815,1913,3
4816,4563,3
4817,61348,3
4818,2041,3
4819,3064,3
4820,2107,3
4821,43460,3
4822,114818,3
4823,2448,3
4824,2363,3
4825,2555,3
4826,47725,3
4827,2051,3
4828,4920,3
4829,37736,3
4830,156726,3
4831,7354,3
4832,62439,3
4833,33896,3
4834,313,3
4835,3395,3
4836,175661,3
4837,7297,3
4838,3769,3
4839,34536,3
4840,42732,3
4841,3075,3
4842,5120,3
4843,2385,3
4844,4219,3
4845,4347,3
4846,6483,3
4847,80862,3
4848,2488,3
4849,104906,3
4850,6650,3
4851,8838,3
4852,2691,3
4853,131714,3
4854,4736,3
4855,4795,3
4856,160567,3
4857,99145,3
4858,2563,3
4859,55069,3
4860,3696,3
4861,2212,3
4862,74508,3
4863,8864,3
4864,2472,3
4865,212,3
4866,5643,3
4867,6827,3
4868,58425,3
4869,5137,3
4870,70533,3
4871,2453,3
4872,58303,3
4873,4789,3
4874,71211,3
4875,91978,3
4876,2696,3
4877,1609,3
4878,166,3
4879,3554,3
4880,170875,3
4881,8928,3
4882,90888,3
4883,26629,3
4884,68486,3
4885,2535,3
4886,80590,3
4887,486,3
4888,3145,3
4889,5387,3
4890,3559,3
4891,43708,3
4892,7206,3
4893,617,3
4894,6629,3
4895,2537,3
4896,54780,3
4897,2633,3
4898,69606,3
4899,95309,3
4900,62394,3
4901,7015,3
4902,5034,3
4903,94503,3
4904,3364,3
4905,87234,3
4906,47491,3
4907,4709,3
4908,3810,3
4909,521,3
4910,6183,3
4911,26340,3
4912,36537,3
4913,143969,3
4914,1827,3
4915,95654,3
4916,175485,3
4917,5610,3
4918,5073,3
4919,4438,3
4920,32298,3
4921,2534,3
4922,116977,3
4923,87298,3
4924,7846,3
4925,27434,3
4926,180095,3
4927,32300,3
4928,6219,3
4929,2152,3
4930,6567,3
4931,6027,3
4932,162600,3
4933,94985,3
4934,112421,3
4935,228,3
4936,2024,3
4937,7840,3
4938,103,3
4939,110882,3
4940,70641,3
4941,32554,3
4942,6436,3
4943,49276,3
4944,7142,3
4945,935,3
4946,117466,3
4947,6374,3
4948,6954,3
4949,3431,3
4950,424,3
4951,3048,3
4952,51024,3
4953,3813,3
4954,5841,3
4955,101076,3
4956,5476,3
4957,6566,3
4958,92391,3
4959,27368,3
4960,6345,3
4961,47261,3
4962,27563,3
4963,6950,3
4964,145839,3
4965,998,3
4966,155288,3
4967,55241,3
4968,74754,3
4969,6885,3
4970,1161,3
4971,5483,3
4972,55250,3
4973,4833,3
4974,7072,3
4975,120478,3
4976,4644,3
4977,7078,3
4978,869,3
4979,6315,3
4980,40946,2
4981,73211,2
4982,2828,2
4983,4061,2
4984,36276,2
4985,7382,2
4986,89190,2
4987,103819,2
4988,1624,2
4989,107565,2
4990,3587,2
4991,5543,2
4992,3673,2
4993,105355,2
4994,4619,2
4995,5083,2
4996,109968,2
4997,58404,2
4998,5499,2
4999,6732,2
5000,760,2
5001,173197,2
5002,111663,2
5003,50842,2
5004,97866,2
5005,4263,2
5006,50445,2
5007,78174,2
5008,5531,2
5009,26792,2
5010,164200,2
5011,6547,2
5012,148881,2
5013,2425,2
5014,7930,2
5015,3768,2
5016,5755,2
5017,5011,2
5018,136666,2
5019,7050,2
5020,3715,2
5021,504,2
5022,8912,2
5023,568,2
5024,45382,2
5025,8609,2
5026,71131,2
5027,68932,2
5028,78703,2
5029,2069,2
5030,52668,2
5031,51937,2
5032,549,2
5033,3577,2
5034,82378,2
5035,88954,2
5036,4672,2
5037,26612,2
5038,164917,2
5039,55946,2
5040,166568,2
5041,100553,2
5042,121,2
5043,8848,2
5044,136449,2
5045,6330,2
5046,4811,2
5047,8605,2
5048,176751,2
5049,6554,2
5050,7054,2
5051,4443,2
5052,135456,2
5053,76060,2
5054,6858,2
5055,111443,2
5056,166024,2
5057,27584,2
5058,8477,2
5059,151763,2
5060,60408,2
5061,2552,2
5062,31437,2
5063,101088,2
5064,33781,2
5065,69529,2
5066,105250,2
5067,89939,2
5068,60516,2
5069,4947,2
5070,8582,2
5071,150596,2
5072,166291,2
5073,6994,2
5074,107702,2
5075,4608,2
5076,4711,2
5077,3641,2
5078,107069,2
5079,104074,2
5080,8016,2
5081,181065,2
5082,105585,2
5083,6265,2
5084,4683,2
5085,48879,2
5086,841,2
5087,3833,2
5088,109372,2
5089,3929,2
5090,5051,2
5091,49793,2
5092,4987,2
5093,418,2
5094,4699,2
5095,6970,2
5096,7118,2
5097,7937,2
5098,27865,2
5099,184,2
5100,3138,2
5101,8946,2
5102,72405,2
5103,3794,2
5104,129737,2
5105,113345,2
5106,168612,2
5107,66198,2
5108,25750,2
5109,1489,2
5110,7321,2
5111,6581,2
5112,3330,2
5113,6517,2
5114,4708,2
5115,58655,2
5116,7449,2
5117,7888,2
5118,2295,2
5119,4276,2
5120,7193,2
5121,74791,2
5122,92309,2
5123,5539,2
5124,5667,2
5125,99910,2
5126,294,2
5127,93723,2
5128,59604,2
5129,8610,2
5130,3447,2
5131,3787,2
5132,48518,2
5133,74727,2
5134,27899,2
5135,4516,2
5136,5603,2
5137,4580,2
5138,42018,2
5139,48161,2
5140,50158,2
5141,7093,2
5142,3211,2
5143,101739,2
5144,118924,2
5145,118,2
5146,4836,2
5147,27768,2
5148,7222,2
5149,61255,2
5150,27820,2
5151,87785,2
5152,7030,2
5153,885,2
5154,870,2
5155,139855,2
5156,160571,2
5157,4919,2
5158,98279,2
5159,2868,2
5160,185135,2
5161,80,2
5162,6902,2
5163,3906,2
5164,4749,2
5165,1987,2
5166,91353,2
5167,26326,2
5168,1397,2
5169,106438,2
5170,161922,2
5171,158956,2
5172,36363,2
5173,7705,2
5174,5347,2
5175,96281,2
5176,5569,2
5177,2900,2
5178,40870,2
5179,79251,2
5180,64249,2
5181,142115,2
5182,105254,2
5183,48596,2
5184,27416,2
5185,110655,2
5186,54745,2
5187,5633,2
5188,33683,2
5189,1718,2
5190,31445,2
5191,26413,2
5192,47124,2
5193,1881,2
5194,6734,2
5195,104339,2
5196,5685,2
5197,3446,2
5198,2178,2
5199,8327,2
5200,59129,2
5201,1829,2
5202,148671,2
5203,26409,2
5204,6169,2
5205,142420,2
5206,6670,2
5207,6464,2
5208,60522,2
5209,917,2
5210,7092,2
5211,189333,2
5212,26198,2
5213,5915,2
5214,3028,2
5215,73569,2
5216,133712,2
5217,6203,2
5218,4154,2
5219,59429,2
5220,6862,2
5221,122884,2
5222,981,2
5223,26555,2
5224,3830,2
5225,147376,2
5226,1922,2
5227,3971,2
5228,6798,2
5229,26510,2
5230,7782,2
5231,1986,2
5232,5735,2
5233,118880,2
5234,184791,2
5235,7305,2
5236,91325,2
5237,4801,2
5238,139915,2
5239,183,2
5240,6324,2
5241,119,2
5242,2523,2
5243,6410,2
5244,8482,2
5245,8521,2
5246,105593,2
5247,5256,2
5248,4632,2
5249,128968,2
5250,26554,2
5251,59306,2
5252,1910,2
5253,269,2
5254,7925,2
5255,64197,2
5256,70305,2
5257,180497,2
5258,68194,2
5259,127204,2
5260,33171,2
5261,97470,2
5262,90469,2
5263,104944,2
5264,4312,2
5265,98122,2
5266,2267,2
5267,759,2
5268,695,2
5269,8290,2
5270,141830,2
5271,6425,2
5272,72224,2
5273,6720,2
5274,6055,2
5275,4440,2
5276,2614,2
5277,4661,2
5278,8199,2
5279,50274,2
5280,43932,2
5281,1941,2
5282,5984,2
5283,104272,2
5284,4412,2
5285,8506,2
5286,5409,2
5287,7584,2
5288,6269,2
5289,1600,2
5290,6143,2
5291,26631,2
5292,4092,2
5293,58972,2
5294,93805,2
5295,126430,2
5296,8138,2
5297,3473,2
5298,42946,2
5299,132800,2
5300,184015,2
5301,6153,2
5302,106062,2
5303,54116,2
5304,3042,2
5305,33779,2
5306,90057,2
5307,98623,2
5308,8778,2
5309,26542,2
5310,5588,2
5311,74282,2
5312,129397,2
5313,92643,2
5314,144976,2
5315,49013,2
5316,6909,2
5317,118700,2
5318,1123,2
5319,117545,2
5320,4796,2
5321,27251,2
5322,4055,2
5323,52730,2
5324,104457,2
5325,136602,2
5326,86059,2
5327,44613,2
5328,49957,2
5329,84414,2
5330,4863,2
5331,6612,2
5332,4565,2
5333,26700,2
5334,172547,2
5335,1929,2
5336,60128,2
5337,4629,2
5338,26764,2
5339,3746,2
5340,141688,2
5341,2364,2
5342,4355,2
5343,72308,2
5344,143367,2
5345,4080,2
5346,1533,2
5347,7486,2
5348,3580,2
5349,5890,2
5350,7614,2
5351,71732,2
5352,52644,2
5353,5324,2
5354,1571,2
5355,26444,2
5356,1341,2
5357,109576,2
5358,3747,2
5359,7841,2
5360,26159,2
5361,142456,2
5362,61705,2
5363,279,2
5364,4428,2
5365,70687,2
5366,7171,2
5367,3391,2
5368,68959,2
5369,8270,2
5370,165103,2
5371,66783,2
5372,5202,2
5373,30745,2
5374,172215,2
5375,2071,2
5376,1151,2
5377,5181,2
5378,384,2
5379,2187,2
5380,97168,2
5381,4756,2
5382,2878,2
5383,7315,2
5384,703,2
5385,52375,2
5386,2210,2
5387,6780,2
5388,8656,2
5389,3454,2
5390,1406,2
5391,278,2
5392,26547,2
5393,106839,2
5394,3966,2
5395,6357,2
5396,214,2
5397,6013,2
5398,5949,2
5399,547,2
5400,92475,2
5401,7059,2
5402,8743,2
5403,165969,2
5404,8530,2
5405,8487,2
5406,41527,2
5407,4296,2
5408,26765,2
5409,55451,2
5410,8978,2
5411,27186,2
5412,511,2
5413,86628,2
5414,4031,2
5415,4193,2
5416,867,2
5417,3223,2
5418,42730,2
5419,31660,2
5420,896,2
5421,1662,2
5422,7107,2
5423,51927,2
5424,148424,2
5425,128512,2
5426,62792,2
5427,160718,2
5428,26606,2
5429,5564,2
5430,138208,2
5431,87444,2
5432,101415,2
5433,80615,2
5434,6851,2
5435,6140,2
5436,104908,2
5437,2494,2
5438,6997,2
5439,2903,2
5440,4541,2
5441,62344,2
5442,96815,2
5443,93006,2
5444,2625,2
5445,74075,2
5446,6723,2
5447,61729,2
